Date,TIME,YYYY,MM,DD,HH,MIN,DOW,SEVERITY,ACCIDENT_T,ACCIDENT_D,VEHICLES,CASUALTIES,PEDESTRIAN,CYCLES,MCYCLES,CHILDREN,OAPS,RENDER,Location 1
06/25/2012 12:00:00 AM,13:30,2012,6,25,13,30,0,Slight Injury,J,Turning movement with unidentified Priority,2,1,0,0,0,0,1,CARS,"(51.42604, -2.5634171000000001)"
06/29/2012 12:00:00 AM,17:55,2012,6,29,17,55,4,Slight Injury,J,Turning movement with unidentified Priority,2,2,0,0,0,0,0,CARS,"(51.481943999999999, -2.6043702)"
07/15/2012 12:00:00 AM,18:15,2012,7,15,18,15,6,Slight Injury,J,Turning movement with unidentified Priority,2,1,0,1,1,0,0,CYC,"(51.458832000000001, -2.5874115999999998)"
07/01/2012 12:00:00 AM,11:23,2012,7,1,11,23,6,Slight Injury,J2,Turning movement from minor road,2,1,0,0,0,0,1,CARS,"(51.495235000000001, -2.5699888)"
07/17/2012 12:00:00 AM,08:50,2012,7,17,8,50,1,Slight Injury,NONE,Other,3,1,0,2,0,0,0,CYC,"(51.477800000000002, -2.5899592)"
06/30/2012 12:00:00 AM,13:21,2012,6,30,13,21,5,Slight Injury,J,Turning movement with unidentified Priority,2,1,0,0,0,0,0,CARS,"(51.458323999999998, -2.5700612999999999)"
06/29/2012 12:00:00 AM,17:45,2012,6,29,17,45,4,Slight Injury,J2,Turning movement from minor road,4,1,0,1,0,0,0,CYC,"(51.456693999999999, -2.5869955999999998)"
06/07/2012 12:00:00 AM,16:38,2012,6,7,16,38,3,Slight Injury,LC,Loss Of Control,1,1,0,0,0,0,0,CARS,"(51.406708000000002, -2.5944493)"
05/23/2012 12:00:00 AM,17:25,2012,5,23,17,25,2,Slight Injury,O,Overtaking,2,1,0,1,0,0,0,CYC,"(51.458210999999999, -2.5963994000000001)"
07/03/2012 12:00:00 AM,17:18,2012,7,3,17,18,1,Slight Injury,E,Elderly Pedestrian Injury,1,1,1,0,0,0,1,E,"(51.453108999999998, -2.5971099999999998)"
06/09/2012 12:00:00 AM,18:30,2012,6,9,18,30,5,Slight Injury,J1,Turning movement from major road,2,1,0,0,0,0,0,CARS,"(51.486579999999996, -2.6421937999999998)"
06/12/2012 12:00:00 AM,12:15,2012,6,12,12,15,1,Serious Injury,E,Elderly Pedestrian Injury,1,1,1,0,0,0,1,E,"(51.444341999999999, -2.5589659999999999)"
07/03/2012 12:00:00 AM,18:50,2012,7,3,18,50,1,Slight Injury,NT,Nose to Tail Collision,2,1,0,0,0,0,0,CARS,"(51.486548999999997, -2.6162695999999999)"
07/04/2012 12:00:00 AM,14:40,2012,7,4,14,40,2,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.457327999999997, -2.5932214)"
06/13/2012 12:00:00 AM,13:45,2012,6,13,13,45,2,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.455920999999996, -2.5974921000000002)"
07/03/2012 12:00:00 AM,21:00,2012,7,3,21,0,1,Fatal Injury,LC,Loss Of Control,1,4,0,0,0,0,0,CARS,"(51.451754000000001, -2.5583081999999999)"
06/16/2012 12:00:00 AM,17:10,2012,6,16,17,10,5,Slight Injury,LC,Loss Of Control,1,1,0,0,0,1,0,CARS,"(51.454988999999998, -2.5374503000000002)"
06/02/2012 12:00:00 AM,15:40,2012,6,2,15,40,5,Slight Injury,O,Overtaking,3,1,0,1,0,0,0,CYC,"(51.491585999999998, -2.5843181999999998)"
07/06/2012 12:00:00 AM,07:45,2012,7,6,7,45,4,Slight Injury,J1,Turning movement from major road,2,1,0,1,0,0,0,CYC,"(51.436560999999998, -2.5557203999999998)"
06/18/2012 12:00:00 AM,13:40,2012,6,18,13,40,0,Slight Injury,J1,Turning movement from major road,2,1,0,1,0,0,0,CYC,"(51.510401999999999, -2.6233784)"
06/23/2012 12:00:00 AM,00:01,2012,6,23,0,1,5,Serious Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.453848000000001, -2.6003289999999999)"
07/04/2012 12:00:00 AM,19:10,2012,7,4,19,10,2,Serious Injury,C,Child Pedestrian Injury,1,1,1,0,1,1,0,C,"(51.440449999999998, -2.5735505999999999)"
05/24/2012 12:00:00 AM,08:49,2012,5,24,8,49,3,Slight Injury,J2,Turning movement from minor road,2,1,0,1,0,0,0,CYC,"(51.455537999999997, -2.5790074000000001)"
05/30/2012 12:00:00 AM,11:40,2012,5,30,11,40,2,Slight Injury,NT,Nose to Tail Collision,2,3,0,0,0,0,0,CARS,"(51.475310999999998, -2.5604388999999999)"
07/02/2012 12:00:00 AM,08:00,2012,7,2,8,0,0,Slight Injury,J,Turning movement with unidentified Priority,3,1,0,0,0,0,0,CARS,"(51.459229000000001, -2.5403213)"
06/25/2012 12:00:00 AM,15:20,2012,6,25,15,20,0,Serious Injury,J,Turning movement with unidentified Priority,2,3,0,0,0,0,0,CARS,"(51.416784999999997, -2.6174876)"
07/01/2012 12:00:00 AM,03:25,2012,7,1,3,25,6,Serious Injury,LC,Loss Of Control,1,3,0,0,0,0,0,CARS,"(51.415125000000003, -2.6184862)"
06/01/2012 12:00:00 AM,15:35,2012,6,1,15,35,4,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.432547, -2.5391575999999998)"
06/04/2012 12:00:00 AM,14:20,2012,6,4,14,20,0,Slight Injury,J,Turning movement with unidentified Priority,2,1,0,0,1,0,0,MCYC,"(51.468457000000001, -2.5794157000000002)"
07/06/2012 12:00:00 AM,08:00,2012,7,6,8,0,4,Slight Injury,NT,Nose to Tail Collision,2,1,0,0,1,0,0,MCYC,"(51.462432999999997, -2.5900489000000002)"
05/20/2012 12:00:00 AM,13:00,2012,5,20,13,0,6,Slight Injury,J1,Turning movement from major road,2,1,0,0,0,0,0,CARS,"(51.431660000000001, -2.5463539000000002)"
05/29/2012 12:00:00 AM,14:50,2012,5,29,14,50,1,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.457832000000003, -2.5639957)"
04/25/2012 12:00:00 AM,09:00,2012,4,25,9,0,2,Slight Injury,J1,Turning movement from major road,2,1,0,1,0,0,0,CYC,"(51.420225000000002, -2.6027645000000001)"
04/28/2012 12:00:00 AM,16:36,2012,4,28,16,36,5,Slight Injury,HO,Head On Collision,2,1,0,0,0,0,0,CARS,"(51.422395000000002, -2.5315451000000002)"
05/10/2012 12:00:00 AM,14:40,2012,5,10,14,40,3,Slight Injury,NONE,Other,1,2,0,0,0,0,2,CARS,"(51.461269000000001, -2.5186679000000001)"
05/24/2012 12:00:00 AM,09:40,2012,5,24,9,40,3,Slight Injury,J1,Turning movement from major road,2,1,0,0,1,0,0,MCYC,"(51.477837000000001, -2.5355447)"
04/11/2012 12:00:00 AM,12:20,2012,4,11,12,20,2,Slight Injury,NONE,Other,1,1,0,0,0,0,1,CARS,"(51.427487999999997, -2.5557685000000001)"
05/26/2012 12:00:00 AM,01:30,2012,5,26,1,30,5,Slight Injury,NT,Nose to Tail Collision,2,1,0,0,0,0,1,CARS,"(51.472938999999997, -2.5910915000000001)"
04/16/2012 12:00:00 AM,13:00,2012,4,16,13,0,0,Slight Injury,J,Turning movement with unidentified Priority,2,1,0,0,0,0,0,CARS,"(51.474592000000001, -2.5602860999999999)"
05/17/2012 12:00:00 AM,13:30,2012,5,17,13,30,3,Slight Injury,J1,Turning movement from major road,2,2,0,0,0,0,1,CARS,"(51.518492000000002, -2.6926530999999998)"
05/03/2012 12:00:00 AM,12:30,2012,5,3,12,30,3,Slight Injury,E,Elderly Pedestrian Injury,1,1,1,0,0,0,1,E,"(51.458148999999999, -2.5908715999999998)"
05/30/2012 12:00:00 AM,21:45,2012,5,30,21,45,2,Slight Injury,NT,Nose to Tail Collision,3,1,0,0,0,0,0,CARS,"(51.464421999999999, -2.5825171)"
05/31/2012 12:00:00 AM,11:30,2012,5,31,11,30,3,Slight Injury,J2,Turning movement from minor road,2,1,0,0,0,0,0,CARS,"(51.447578999999998, -2.6230834000000001)"
05/01/2012 12:00:00 AM,11:07,2012,5,1,11,7,1,Slight Injury,J,Turning movement with unidentified Priority,2,1,0,0,1,0,0,MCYC,"(51.495410999999997, -2.5816734000000001)"
05/25/2012 12:00:00 AM,15:30,2012,5,25,15,30,4,Slight Injury,J2,Turning movement from minor road,2,1,0,0,0,0,0,CARS,"(51.500399000000002, -2.5912451999999999)"
03/10/2012 12:00:00 AM,19:50,2012,3,10,19,50,5,Slight Injury,NT,Nose to Tail Collision,2,1,0,0,0,0,1,CARS,"(51.459400000000002, -2.5887718999999998)"
06/06/2012 12:00:00 AM,16:30,2012,6,6,16,30,2,Slight Injury,J1,Turning movement from major road,2,1,0,1,0,0,0,CYC,"(51.414785999999999, -2.5720214000000001)"
05/19/2012 12:00:00 AM,17:00,2012,5,19,17,0,5,Slight Injury,J,Turning movement with unidentified Priority,2,2,0,0,1,0,0,MCYC,"(51.430484, -2.5380544999999999)"
06/07/2012 12:00:00 AM,15:27,2012,6,7,15,27,3,Slight Injury,NT,Nose to Tail Collision,2,1,0,0,0,0,0,CARS,"(51.455866, -2.5907269999999998)"
05/06/2012 12:00:00 AM,02:04,2012,5,6,2,4,6,Slight Injury,LC,Loss Of Control,3,1,0,0,0,0,0,CARS,"(51.498427, -2.6230421000000002)"
06/07/2012 12:00:00 AM,20:20,2012,6,7,20,20,3,Slight Injury,O,Overtaking,2,1,0,1,0,0,0,CYC,"(51.465465999999999, -2.6105152)"
06/09/2012 12:00:00 AM,16:15,2012,6,9,16,15,5,Slight Injury,J2,Turning movement from minor road,2,1,0,0,0,0,0,CARS,"(51.441079999999999, -2.6260452000000001)"
06/10/2012 12:00:00 AM,22:46,2012,6,10,22,46,6,Slight Injury,NONE,Other,2,1,0,0,0,0,0,CARS,"(51.468268999999999, -2.5663559)"
06/09/2012 12:00:00 AM,17:30,2012,6,9,17,30,5,Slight Injury,NONE,Other,2,1,0,0,0,0,0,CARS,"(51.475329000000002, -2.5602520000000002)"
05/25/2012 12:00:00 AM,18:40,2012,5,25,18,40,4,Slight Injury,NONE,Other,4,3,0,3,0,0,0,CYC,"(51.457700000000003, -2.5799270999999999)"
06/08/2012 12:00:00 AM,16:37,2012,6,8,16,37,4,Serious Injury,C,Child Pedestrian Injury,1,1,1,0,0,1,0,C,"(51.499659999999999, -2.6605295999999998)"
01/25/2012 12:00:00 AM,19:30,2012,1,25,19,30,2,Slight Injury,J,Turning movement with unidentified Priority,2,1,0,0,0,0,0,CARS,"(51.464950999999999, -2.5453839999999999)"
02/22/2012 12:00:00 AM,13:10,2012,2,22,13,10,2,Slight Injury,O,Overtaking,2,3,0,0,0,0,0,CARS,"(51.458021000000002, -2.5965408000000001)"
06/11/2012 12:00:00 AM,15:45,2012,6,11,15,45,0,Slight Injury,C,Child Pedestrian Injury,1,1,1,0,0,1,0,C,"(51.411760999999998, -2.5406528000000002)"
04/03/2012 12:00:00 AM,16:20,2012,4,3,16,20,1,Slight Injury,J1,Turning movement from major road,2,3,0,0,0,0,0,CARS,"(51.412132, -2.6234639999999998)"
04/18/2012 12:00:00 AM,13:00,2012,4,18,13,0,2,Slight Injury,J,Turning movement with unidentified Priority,4,3,0,0,0,0,0,CARS,"(51.466836999999998, -2.5741119000000001)"
04/21/2012 12:00:00 AM,22:40,2012,4,21,22,40,5,Slight Injury,J,Turning movement with unidentified Priority,2,1,0,0,0,0,0,CARS,"(51.454774999999998, -2.5273302000000002)"
04/23/2012 12:00:00 AM,22:25,2012,4,23,22,25,0,Slight Injury,J1,Turning movement from major road,2,1,0,1,0,0,0,CYC,"(51.425198999999999, -2.5588761)"
04/27/2012 12:00:00 AM,19:08,2012,4,27,19,8,4,Serious Injury,J,Turning movement with unidentified Priority,2,2,0,0,1,0,0,MCYC,"(51.486857000000001, -2.6761294000000002)"
06/09/2012 12:00:00 AM,02:00,2012,6,9,2,0,5,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.453186000000002, -2.5978881999999999)"
05/01/2012 12:00:00 AM,16:30,2012,5,1,16,30,1,Serious Injury,J1,Turning movement from major road,2,1,0,1,0,0,0,CYC,"(51.458351999999998, -2.5789998000000001)"
05/14/2012 12:00:00 AM,15:20,2012,5,14,15,20,0,Slight Injury,HO,Head On Collision,3,2,0,0,0,0,1,CARS,"(51.428705000000001, -2.5532229000000002)"
05/26/2012 12:00:00 AM,12:25,2012,5,26,12,25,5,Slight Injury,J,Turning movement with unidentified Priority,2,5,0,0,0,1,2,CARS,"(51.434449999999998, -2.5666134999999999)"
05/06/2012 12:00:00 AM,09:45,2012,5,6,9,45,6,Slight Injury,HO,Head On Collision,2,1,0,0,0,0,0,CARS,"(51.449801000000001, -2.6229266)"
06/14/2012 12:00:00 AM,13:18,2012,6,14,13,18,3,Slight Injury,J,Turning movement with unidentified Priority,2,1,0,1,0,0,0,CYC,"(51.448757999999998, -2.5754248)"
05/08/2012 12:00:00 AM,11:47,2012,5,8,11,47,1,Slight Injury,J2,Turning movement from minor road,2,1,0,0,0,0,0,CARS,"(51.474907000000002, -2.5312915999999999)"
06/14/2012 12:00:00 AM,17:37,2012,6,14,17,37,3,Slight Injury,NONE,Other,3,1,0,0,0,0,0,CARS,"(51.43647, -2.5521946)"
06/06/2012 12:00:00 AM,13:15,2012,6,6,13,15,2,Slight Injury,J,Turning movement with unidentified Priority,2,2,0,0,0,0,0,CARS,"(51.478630000000003, -2.5600908000000002)"
04/11/2012 12:00:00 AM,15:00,2012,4,11,15,0,2,Slight Injury,J,Turning movement with unidentified Priority,3,1,0,0,0,0,0,CARS,"(51.463301000000001, -2.5709582000000002)"
05/01/2012 12:00:00 AM,08:20,2012,5,1,8,20,1,Slight Injury,J2,Turning movement from minor road,2,1,0,1,0,0,0,CYC,"(51.443986000000002, -2.5785733999999998)"
05/07/2012 12:00:00 AM,11:45,2012,5,7,11,45,0,Serious Injury,NT,Nose to Tail Collision,2,1,0,1,0,0,0,CYC,"(51.455803000000003, -2.5906973999999998)"
05/04/2012 12:00:00 AM,11:30,2012,5,4,11,30,4,Slight Injury,NT,Nose to Tail Collision,3,1,0,0,0,0,0,CARS,"(51.442535999999997, -2.5735624000000001)"
05/07/2012 12:00:00 AM,08:08,2012,5,7,8,8,0,Slight Injury,J,Turning movement with unidentified Priority,2,4,0,0,0,0,0,CARS,"(51.429031999999999, -2.6139560999999998)"
05/29/2012 12:00:00 AM,17:47,2012,5,29,17,47,1,Slight Injury,J1,Turning movement from major road,2,1,0,1,0,0,0,CYC,"(51.460830999999999, -2.5420531)"
06/15/2012 12:00:00 AM,13:10,2012,6,15,13,10,4,Slight Injury,J1,Turning movement from major road,2,1,0,1,0,0,0,CYC,"(51.470227999999999, -2.5937630999999999)"
05/28/2012 12:00:00 AM,12:45,2012,5,28,12,45,0,Slight Injury,E,Elderly Pedestrian Injury,1,2,1,0,1,0,1,E,"(51.463118999999999, -2.5131469000000002)"
06/12/2012 12:00:00 AM,15:30,2012,6,12,15,30,1,Slight Injury,NT,Nose to Tail Collision,2,1,0,0,0,1,0,CARS,"(51.431092, -2.6051947000000002)"
06/05/2012 12:00:00 AM,14:50,2012,6,5,14,50,1,Slight Injury,J,Turning movement with unidentified Priority,2,2,0,0,0,0,0,CARS,"(51.458654000000003, -2.5959446000000002)"
06/10/2012 12:00:00 AM,06:35,2012,6,10,6,35,6,Slight Injury,LC,Loss Of Control,2,2,0,0,0,0,0,CARS,"(51.441206000000001, -2.539202)"
05/07/2012 12:00:00 AM,18:01,2012,5,7,18,1,0,Slight Injury,NT,Nose to Tail Collision,2,1,0,0,0,0,0,CARS,"(51.441467000000003, -2.5769589000000002)"
05/14/2012 12:00:00 AM,00:45,2012,5,14,0,45,0,Slight Injury,NONE,Other,2,1,0,0,1,0,0,MCYC,"(51.456026000000001, -2.5893617)"
05/18/2012 12:00:00 AM,21:22,2012,5,18,21,22,4,Slight Injury,J,Turning movement with unidentified Priority,2,2,0,0,0,0,0,CARS,"(51.464449000000002, -2.5898013999999998)"
05/26/2012 12:00:00 AM,00:10,2012,5,26,0,10,5,Slight Injury,J2,Turning movement from minor road,2,2,0,0,0,0,0,CARS,"(51.469008000000002, -2.6090363999999999)"
05/29/2012 12:00:00 AM,19:37,2012,5,29,19,37,1,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.472360000000002, -2.609369)"
05/31/2012 12:00:00 AM,09:44,2012,5,31,9,44,3,Slight Injury,J2,Turning movement from minor road,2,1,0,0,0,0,1,CARS,"(51.407249999999998, -2.5648249999999999)"
05/21/2012 12:00:00 AM,09:50,2012,5,21,9,50,0,Slight Injury,NONE,Other,2,1,0,1,0,0,0,CYC,"(51.471327000000002, -2.5969592000000001)"
06/02/2012 12:00:00 AM,22:40,2012,6,2,22,40,5,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.442419999999998, -2.5526837000000002)"
06/16/2012 12:00:00 AM,12:30,2012,6,16,12,30,5,Slight Injury,LC,Loss Of Control,1,1,0,0,0,0,0,CARS,"(51.468815999999997, -2.5497059000000002)"
06/18/2012 12:00:00 AM,15:30,2012,6,18,15,30,0,Slight Injury,NT,Nose to Tail Collision,2,1,0,0,1,0,0,MCYC,"(51.435581999999997, -2.5993270000000002)"
06/12/2012 12:00:00 AM,17:50,2012,6,12,17,50,1,Slight Injury,J,Turning movement with unidentified Priority,3,1,0,0,0,0,0,CARS,"(51.469008000000002, -2.609022)"
05/09/2012 12:00:00 AM,09:02,2012,5,9,9,2,2,Slight Injury,J1,Turning movement from major road,2,1,0,1,0,0,0,CYC,"(51.491559000000002, -2.6556880999999999)"
05/12/2012 12:00:00 AM,10:35,2012,5,12,10,35,5,Slight Injury,J1,Turning movement from major road,2,1,0,0,1,0,0,MCYC,"(51.466408000000001, -2.5356554999999998)"
06/17/2012 12:00:00 AM,06:51,2012,6,17,6,51,6,Serious Injury,LC,Loss Of Control,1,1,0,0,0,0,0,CARS,"(51.413702999999998, -2.5943675000000002)"
05/17/2012 12:00:00 AM,18:15,2012,5,17,18,15,3,Serious Injury,NONE,Other,2,1,0,1,0,0,0,CYC,"(51.455925999999998, -2.6243053000000001)"
06/13/2012 12:00:00 AM,09:24,2012,6,13,9,24,2,Slight Injury,NT,Nose to Tail Collision,2,1,0,0,0,0,0,CARS,"(51.500720999999999, -2.5915518999999998)"
05/23/2012 12:00:00 AM,15:16,2012,5,23,15,16,2,Serious Injury,LC,Loss Of Control,1,1,0,0,0,0,0,CARS,"(51.414976000000003, -2.595218)"
05/23/2012 12:00:00 AM,16:00,2012,5,23,16,0,2,Slight Injury,C,Child Pedestrian Injury,1,1,1,0,1,1,0,C,"(51.424591999999997, -2.5855915999999999)"
05/21/2012 12:00:00 AM,15:30,2012,5,21,15,30,0,Slight Injury,LC,Loss Of Control,2,1,0,0,0,0,0,CARS,"(51.436203999999996, -2.6112182000000002)"
06/21/2012 12:00:00 AM,07:55,2012,6,21,7,55,3,Slight Injury,J2,Turning movement from minor road,2,1,0,0,0,1,0,CARS,"(51.510202999999997, -2.6082312999999999)"
05/14/2012 12:00:00 AM,12:05,2012,5,14,12,5,0,Slight Injury,NONE,Other,2,1,0,1,0,0,0,CYC,"(51.459423000000001, -2.5841807000000001)"
06/17/2012 12:00:00 AM,16:25,2012,6,17,16,25,6,Slight Injury,J1,Turning movement from major road,2,1,0,1,0,0,0,CYC,"(51.470157, -2.5935893999999999)"
06/22/2012 12:00:00 AM,23:41,2012,6,22,23,41,4,Slight Injury,C,Child Pedestrian Injury,1,1,1,0,0,1,0,C,"(51.456270000000004, -2.5287723)"
05/25/2012 12:00:00 AM,17:45,2012,5,25,17,45,4,Slight Injury,NT,Nose to Tail Collision,2,1,0,0,1,0,0,MCYC,"(51.479450999999997, -2.6134091000000002)"
05/24/2012 12:00:00 AM,20:00,2012,5,24,20,0,3,Slight Injury,J,Turning movement with unidentified Priority,2,2,0,0,0,0,2,CARS,"(51.415247000000001, -2.5950633999999999)"
05/24/2012 12:00:00 AM,19:00,2012,5,24,19,0,3,Slight Injury,O,Overtaking,2,1,0,1,0,0,0,CYC,"(51.469780999999998, -2.5174110999999999)"
05/26/2012 12:00:00 AM,13:50,2012,5,26,13,50,5,Slight Injury,C,Child Pedestrian Injury,1,2,2,0,0,2,0,C,"(51.473998000000002, -2.5566361)"
05/25/2012 12:00:00 AM,18:30,2012,5,25,18,30,4,Serious Injury,NT,Nose to Tail Collision,3,2,0,0,0,0,0,CARS,"(51.509683000000003, -2.6299825000000001)"
06/08/2012 12:00:00 AM,13:41,2012,6,8,13,41,4,Serious Injury,C,Child Pedestrian Injury,1,1,1,0,0,1,0,C,"(51.472828999999997, -2.5605237000000001)"
06/21/2012 12:00:00 AM,10:50,2012,6,21,10,50,3,Slight Injury,NT,Nose to Tail Collision,2,1,0,0,0,0,0,CARS,"(51.465496999999999, -2.5760960000000002)"
05/25/2012 12:00:00 AM,13:45,2012,5,25,13,45,4,Slight Injury,E,Elderly Pedestrian Injury,1,1,1,0,0,0,1,E,"(51.450727000000001, -2.5986763000000002)"
05/28/2012 12:00:00 AM,17:20,2012,5,28,17,20,0,Slight Injury,NT,Nose to Tail Collision,2,1,0,0,0,0,0,CARS,"(51.430089000000002, -2.5417898000000001)"
05/20/2012 12:00:00 AM,16:30,2012,5,20,16,30,6,Serious Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.464376000000001, -2.5699352000000002)"
06/26/2012 12:00:00 AM,19:33,2012,6,26,19,33,1,Slight Injury,J1,Turning movement from major road,2,1,0,0,0,0,0,CARS,"(51.467637000000003, -2.5362026000000002)"
06/20/2012 12:00:00 AM,16:45,2012,6,20,16,45,2,Slight Injury,NT,Nose to Tail Collision,4,2,0,0,0,1,0,CARS,"(51.45966, -2.5836079000000001)"
06/01/2012 12:00:00 AM,11:30,2012,6,1,11,30,4,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.481793000000003, -2.5716356)"
06/01/2012 12:00:00 AM,15:50,2012,6,1,15,50,4,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.448633999999998, -2.5840285000000001)"
06/02/2012 12:00:00 AM,13:30,2012,6,2,13,30,5,Slight Injury,O,Overtaking,2,1,0,0,1,0,0,MCYC,"(51.441789, -2.5605750999999999)"
05/31/2012 12:00:00 AM,09:00,2012,5,31,9,0,3,Slight Injury,J,Turning movement with unidentified Priority,2,1,0,1,0,0,0,CYC,"(51.417292000000003, -2.5977071999999999)"
07/19/2012 12:00:00 AM,00:24,2012,7,19,0,24,3,Slight Injury,HO,Head On Collision,2,1,0,0,0,0,0,CARS,"(51.439484, -2.5976227999999999)"
07/22/2012 12:00:00 AM,17:12,2012,7,22,17,12,6,Serious Injury,J1,Turning movement from major road,2,1,0,0,0,0,1,CARS,"(51.464897000000001, -2.5454121999999999)"
07/12/2012 12:00:00 AM,15:45,2012,7,12,15,45,3,Serious Injury,A,Adult Pedestrian Injury,1,2,1,0,0,0,0,A,"(51.509414, -2.6162611999999998)"
07/28/2012 12:00:00 AM,17:07,2012,7,28,17,7,5,Slight Injury,J,Turning movement with unidentified Priority,2,1,0,1,0,0,0,CYC,"(51.462204999999997, -2.5538295999999998)"
07/22/2012 12:00:00 AM,00:01,2012,7,22,0,1,6,Slight Injury,J1,Turning movement from major road,2,1,0,1,0,0,0,CYC,"(51.464250999999997, -2.5896981000000001)"
07/24/2012 12:00:00 AM,11:26,2012,7,24,11,26,1,Slight Injury,C,Child Pedestrian Injury,1,1,1,0,0,1,0,C,"(51.502992999999996, -2.5885989999999999)"
07/30/2012 12:00:00 AM,02:03,2012,7,30,2,3,0,Slight Injury,LC,Loss Of Control,3,1,0,0,0,0,0,CARS,"(51.449724000000003, -2.6118448999999999)"
07/08/2012 12:00:00 AM,13:20,2012,7,8,13,20,6,Slight Injury,NT,Nose to Tail Collision,2,1,0,0,0,0,0,CARS,"(51.455551, -2.5961775999999999)"
07/08/2012 12:00:00 AM,18:10,2012,7,8,18,10,6,Slight Injury,J2,Turning movement from minor road,2,1,0,1,0,0,0,CYC,"(51.481731000000003, -2.6243553999999998)"
07/09/2012 12:00:00 AM,16:00,2012,7,9,16,0,0,Slight Injury,NT,Nose to Tail Collision,2,1,0,1,0,0,0,CYC,"(51.464483999999999, -2.5898162)"
07/09/2012 12:00:00 AM,18:45,2012,7,9,18,45,0,Slight Injury,J1,Turning movement from major road,2,1,0,1,0,0,0,CYC,"(51.458193000000001, -2.5674256999999998)"
07/19/2012 12:00:00 AM,12:36,2012,7,19,12,36,3,Serious Injury,J,Turning movement with unidentified Priority,2,1,0,0,0,0,0,CARS,"(51.462285999999999, -2.5205218999999999)"
07/18/2012 12:00:00 AM,15:29,2012,7,18,15,29,2,Slight Injury,J2,Turning movement from minor road,2,1,0,0,1,0,1,MCYC,"(51.481732000000001, -2.5251499000000002)"
07/24/2012 12:00:00 AM,11:30,2012,7,24,11,30,1,Slight Injury,NT,Nose to Tail Collision,2,1,0,0,0,0,0,CARS,"(51.420037000000001, -2.6024311999999998)"
07/04/2012 12:00:00 AM,17:00,2012,7,4,17,0,2,Slight Injury,J1,Turning movement from major road,2,1,0,0,0,0,0,CARS,"(51.495721000000003, -2.621219)"
07/13/2012 12:00:00 AM,14:40,2012,7,13,14,40,4,Serious Injury,E,Elderly Pedestrian Injury,1,1,1,0,0,0,1,E,"(51.458736000000002, -2.6266897999999999)"
07/10/2012 12:00:00 AM,08:18,2012,7,10,8,18,1,Slight Injury,J2,Turning movement from minor road,2,1,0,0,1,0,0,MCYC,"(51.444921000000001, -2.5892762999999999)"
06/30/2012 12:00:00 AM,13:50,2012,6,30,13,50,5,Serious Injury,J2,Turning movement from minor road,2,1,0,0,1,0,0,MCYC,"(51.444930999999997, -2.5892331999999998)"
07/02/2012 12:00:00 AM,17:25,2012,7,2,17,25,0,Slight Injury,J2,Turning movement from minor road,2,3,0,0,0,0,0,CARS,"(51.407277999999998, -2.5936083999999999)"
07/10/2012 12:00:00 AM,08:30,2012,7,10,8,30,1,Slight Injury,J,Turning movement with unidentified Priority,2,1,0,1,0,0,0,CYC,"(51.466754999999999, -2.5651421999999999)"
08/03/2012 12:00:00 AM,18:58,2012,8,3,18,58,4,Slight Injury,NT,Nose to Tail Collision,2,2,0,0,0,0,0,CARS,"(51.452756000000001, -2.6097267)"
08/03/2012 12:00:00 AM,15:15,2012,8,3,15,15,4,Slight Injury,J2,Turning movement from minor road,2,1,0,1,0,0,0,CYC,"(51.456591000000003, -2.5931255000000002)"
07/11/2012 12:00:00 AM,06:09,2012,7,11,6,9,2,Slight Injury,NONE,Other,1,1,0,0,0,0,0,CARS,"(51.490701999999999, -2.5456913999999999)"
07/13/2012 12:00:00 AM,16:05,2012,7,13,16,5,4,Slight Injury,NT,Nose to Tail Collision,2,1,0,0,0,0,0,CARS,"(51.437761000000002, -2.6212089999999999)"
08/29/2012 12:00:00 AM,17:22,2012,8,29,17,22,2,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.440593999999997, -2.5547909999999998)"
08/29/2012 12:00:00 AM,16:45,2012,8,29,16,45,2,Slight Injury,NT,Nose to Tail Collision,2,1,0,0,0,0,0,CARS,"(51.481431999999998, -2.5278537999999999)"
08/16/2012 12:00:00 AM,20:20,2012,8,16,20,20,3,Slight Injury,J,Turning movement with unidentified Priority,2,3,0,0,0,0,0,CARS,"(51.454554000000002, -2.5687045999999998)"
08/07/2012 12:00:00 AM,17:51,2012,8,7,17,51,1,Slight Injury,NT,Nose to Tail Collision,2,1,0,0,0,0,0,CARS,"(51.448796000000002, -2.6223949000000002)"
